DATE DE CLASSEMENT,DATE DE PUBLICATION DE L'ETABLISSEMENT,TYPOLOGIE ÉTABLISSEMENT,CLASSEMENT,CATEGORIE,MENTION (villages de vacances),NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,TÉLÉPHONE,COURRIEL,SITE INTERNET,TYPE DE SÉJOUR,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION  (résidences de tourisme),NOMBRE D'UNITES D'HABITATION (villages de vacances),NOMBRE DE LOGEMENTS,,,,,,,,,,,,,,,,,,,,,,,
16/09/2013,16/09/2013,CAMPING,2 �toiles,Tourisme,-,CAMPING  LE  KERMADEC,route de damgan,56190,AMBON,297411590,campingkermadec@wanadoo.fr,www.campinglekermadec.com,-,-,-,63,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2016,28/09/2016,CAMPING,1 �toile,Tourisme,-,CAMPING MUNICIPAL LES BORDS DE BESBRE,La Madeleine,3290,DOMPIERRE-SUR-BESBRE,470345557,camping@mairie-dsb.fr,-,-,-,-,67,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2017,30/06/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE PAPILLON,les canals,12640,LA CRESSE,05.65.59.08.42,info@campinglepapillon.com,www.campinglepapillon.com,-,-,-,43,-,-,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2014,18/07/2014,CAMPING,2 �toiles,Tourisme,-,CAMPING DES DUNES,832 Boulevard de la Mer,50710,CR�ANCES,233463186,mairiedecreances@orange.fr,http://www.ville-creances.fr/,-,-,-,120,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2017,07/04/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE ROYANNAIS,88 route de Soulac,33123,LE VERDON-SUR-MER,556096112,camping.le.royannais@wanadoo.fr,http://www.royannais.com,-,-,-,160,-,-,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2016,31/05/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING CH�TEAU LA FOR�T,3 rue de la For�t,85150,SAINT-JULIEN-DES-LANDES,02 51 46 62 11,camping@chateaulaforet.com,http://chateaulaforet.com,-,-,-,259,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2012,05/12/2012,CAMPING,2 �toiles,Tourisme,-,CAMPING LA PIN�DE,lieu dit seriggio,20217,SAINT-FLORENT,495370726,camping.la.pinede@wanadoo.fr,www.camping-la-pinede.com,-,-,-,85,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2017,12/07/2017,CAMPING,5 �toiles,Tourisme,-,CAMP DU DOMAINE,2581 route de b�nat,83230,BORMES-LES-MIMOSAS,607014326,anne.caillat@wanadoo.fr,http://www.campdudomaine.com,-,-,-,1320,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/10/2017,05/10/2017,CAMPING,1 �toile,Loisirs,-,CAMPING BELLEVUE,1639 ROUTE DE LA VERRONI�RE,38620,MONTFERRAT,476324057,campingbellevue38@gmail.com,-,-,-,-,110,-,-,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2013,24/07/2013,CAMPING,2 �toiles,Tourisme,-,CAMPING LES CIVELLES D'OZON,la civelle,7210,SAINT-LAGER-BRESSAC,475650186,moncamping@numeo.fr,www.camping-ardeche-sud.fr/,-,-,-,44,-,-,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2016,02/08/2016,CAMPING,5 �toiles,Tourisme,-,CAMPING HOLIDAY GREEN,1900 route d�partementale 4,83600,FR�JUS,494198830,info@holiday-green.com,http://www.holidaygreen.com,-,-,-,620,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2017,05/09/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE TERRADOS,7 route Saint-Pr�jet,48210,LES VIGNES,466488337,campingleterrados@orange.fr,campingleterrados.fr,-,-,-,65,-,-,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2017,25/07/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING DES THERMES ,13 avenue de venasque ,31110,BAGN�RES-DE-LUCHON,561790385,campingdesthermes@gmail.com,www.campingdesthermes.com,-,-,-,28,-,-,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2016,10/10/2016,CAMPING,5 �toiles,Tourisme,-,LE PIN PARASOL,CH�TEAULONG,85220,LA CHAPELLE-HERMIER,251346472,contact@campingpinparasol.fr,http://www.campingpinparasol.fr,-,-,-,379,-,-,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2017,26/09/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING LES FALAISES,Gluges ,46600,MARTEL,565373778,contact@camping-lesfalaises.com,www.camping-lesfalaises.com,-,-,-,47,-,-,,,,,,,,,,,,,,,,,,,,,,,,
16/08/2017,16/08/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LA VISTE,Belv�d�re de Serre-Pon�on,5190,ROUSSET,04.92.54.43.39,camping@laviste.fr,www.laviste.fr,-,-,-,178,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/12/2014,19/12/2014,CAMPING,2 �toiles,Loisirs,-,CAMPING DU 20�ME SI�CLE,12 rue cappel straete,59284,PITGAM,03 28 62 14 44   ,taccoenpascal@wanadoo.fr,-,-,-,-,76,-,-,,,,,,,,,,,,,,,,,,,,,,,,
04/05/2017,04/05/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LES JARDINS DE TIVOLI,470 route de l'espiguette,30240,LE GRAU-DU-ROI,466539700,contact@lesjardinsdetivoli.fr,http://www.lesjardinsdetivoli.com/,-,-,-,331,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2016,12/07/2016,CAMPING,5 �toiles,Tourisme,-,CAMPING CASTEL LE CH�TEAU DE ROCHETAILL�E,chemin de bouth�on Rochetaill�e,38520,LE BOURG-D'OISANS,476110440,jcp@camping-le-chateau.com,http://www.camping-le-chateau.com,-,-,-,143,-,-,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2014,06/03/2014,CAMPING,1 �toile,Tourisme,-,CAMPING DE LA BAIE,lescl�den,29770,CL�DEN-CAP-SIZUN,298706428,camping.de.la.baie@orange.fr,-,-,-,-,27,-,-,,,,,,,,,,,,,,,,,,,,,,,,
22/08/2016,22/08/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING DE LA C�TE,361 chemin de la c�te,40660,MESSANGES,558489494,info@campinglacote.com,http://www.campinglacote.com,-,-,-,158,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2017,12/09/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING GCU PR�MANON,180 route des Pessettes,39220,PR�MANON,147639863,premanon3901@gcuf.fr,http://www.gcu.asso.fr/reservation-caravaneige,-,-,-,52,-,-,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2016,14/11/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LA PIERRE LONGUE,RUE HENRI DUNANT,44490,LE CROISIC,240231344,lapierrelongue@orange.fr,http://www.campinglapierrelongue.com,-,-,-,155,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2017,12/07/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING BR�MONTIER,le grand crohot oc�an,33950,L�GE-CAP-FERRET,05.56.60.03.99,contact@campingbremontier.fr,http://www.campingbremontier.fr/fr/,-,-,-,125,-,-,,,,,,,,,,,,,,,,,,,,,,,,
09/10/2017,09/10/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL DE LA GRAVE,LA GRAVE,12130,SAINTE-EULALIE-D'OLT,565474459,ste.eulalie@wanadoo.fr,-,-,-,-,40,-,-,,,,,,,,,,,,,,,,,,,,,,,,
27/12/2012,27/12/2012,CAMPING,1 �toile,Tourisme,-,CAMPING FAMILIAL,La Vieille Morte,18170,IDS-SAINT-ROCH,248600849,campingfamilial@wanadoo.fr,www.campingfamilial.fr,-,-,-,25,-,-,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2017,25/07/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING DES JONCS,route du Polygone,56680,G�VRES,297824688,campinglesjoncs.gavres@orange.fr,www.campingdesjoncs.fr,-,-,-,120,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/10/2013,30/10/2013,CAMPING,4 �toiles,Tourisme,-,CAMPING DE LA FALAISE,1 boulevard de Belmont,44420,LA TURBALLE,02.40.23.32.53,info@camping-de-la-falaise.com,www.camping-de-la-falaise.com,-,-,-,150,-,-,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2017,27/09/2017,CAMPING,1 �toile,Tourisme,-,CAMPING LE VALLON DES OISEAUX,le vallon des oiseaux,4110,REILLANNE,492764733,info@levallon.com,www.levallon.com,-,-,-,91,-,-,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2017,09/06/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LES OLIVIERS,Chemin Saint Sauveur,4700,ORAISON,492782000,camping-oraison@wanadoo.fr,http://www.camping-oraison.com,-,-,-,66,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/03/2013,19/03/2013,CAMPING,2 �toiles,Loisirs,-,LE BOIS SOLEIL,route de Kergus,29120,PONT-L'ABB�,298870339,a.turquier@aol.com,http://leboissoleil.com,-,-,-,100,-,-,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2017,18/07/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LES AURANDEIX,les aurandeix,63690,TAUVES,386379583,camping.lesaurandeix@orange.fr,http://www.aquadis-loisirs.com/camping-puy-de-dome-les-aurandeix/,-,-,-,73,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/07/2013,07/08/2013,CAMPING,2 �toiles,Tourisme,-,CANTARETTU CITY,MORTA,20220,AREGNO,615210720,martelli.antoine@wanadoo.fr,http://www.camping-cantarettu.com/,-,-,-,150,-,-,,,,,,,,,,,,,,,,,,,,,,,,
25/08/2016,25/08/2016,CAMPING,1 �toile,Tourisme,-,CAMPING CHEZ M�NARD,3 ALL�E CHEZ M�NARD,17260,SAINT-ANDR�-DE-LIDON,546900940,daniellemarceau@orange.fr,http://www.campingchezmenard.com,-,-,-,20,-,-,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2017,26/06/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING DU MINIHY,21 rue du minihy,22370,PL�NEUF-VAL-ANDR�,296722295,campingminihy22@gmail.com,http://www.camping-minihy-val-andre.com,-,-,-,59,-,-,,,,,,,,,,,,,,,,,,,,,,,,
14/09/2017,14/09/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING INTERNATIONAL DU LAC,Avenue Des Rives Du Lac,70000,VAIVRE-ET-MONTOILLE,384762286,camping_dulac@yahoo.fr,www.camping-vesoul.com,-,-,-,129,-,-,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2017,31/07/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING GCU SANGUINET,182 rue de Caton,40460,SANGUINET,147639863,sanguinet4002@gcuf.fr,-,-,-,-,98,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2012,12/10/2012,CAMPING,1 �toile,Loisirs,-,CAMPING LA PLAGE DE PEYROCHE,PEYROCHE,7120,LABEAUME,677190917,pierre.champetier@wanadoo.fr,http://www.peyroche.com/,-,-,-,33,-,-,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017,08/09/2017,CAMPING,1 �toile,Tourisme,-,CAMPING LA PORTE DES CIMES,Route Nationale 20,9390,L'HOSPITALET-PR�S-L'ANDORRE,561052110,contact@camping-hospitalet.fr,http://www.camping-hospitalet.fr/,-,-,-,60,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2017,07/04/2017,CAMPING,4 �toiles,Loisirs,-,CAMPING BELLEVUE,route de dives,14640,VILLERS-SUR-MER,231870521,camping-bellevue@wanadoo.fr,http://www.camping-bellevue.com,-,-,-,280,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2016,28/06/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING CLUB D'ARCACHON,5 avenue de la galaxie,33120,ARCACHON,556832415,info@camping-arcachon.com,http://camping-arcachon.com,-,-,-,275,-,-,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2012,15/10/2012,CAMPING,3 �toiles,Tourisme,-,CAMPING LE TERRIER,Avenue du vert galant,64230,LESCAR,559810182,camping.terrier@wanadoo.fr,www.camping-terrier64.com,-,-,-,90,-,-,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2017,13/06/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING DE BELLE HUTTE,1 bis vouille de belle hutte,88250,LA BRESSE,329254975,camping-belle-hutte@wanadoo.fr,http://www.camping-belle-hutte.com,-,-,-,130,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2017,11/05/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING LA PEIRI�RE,route de paziols,11350,TUCHAN,04.68.45.46.50,lapeiriere@lapeiriere.com,http://www.campinglapeiriere.com/,-,-,-,74,-,-,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2016,23/11/2016,CAMPING,1 �toile,Tourisme,-,CAMPING MUNICIPAL DE L�ETANG,RUE DE L'ETANG,35140,SAINT-AUBIN-DU-CORMIER,299391042,mairie@ville-staubinducormier.fr,www.camping.saint-aubin-du-cormier.bzh,-,-,-,23,-,-,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2012,08/11/2012,CAMPING,2 �toiles,Tourisme,-,CAMPING BELLEVUE,18 RUE BELLEVUE,66500,RIA-SIRACH,468964896,camping.bellevue@free.fr,http://camping-bellevue-riasirach.com,-,-,-,94,-,-,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2012,16/10/2012,CAMPING,2 �toiles,Tourisme,-,CAMPING CHAMP DE BLANC,ROUTE DE PRAMOREL,5100,BRIAN�ON,492205556,champdeblanc@wanadoo.fr,lechampdeblan.com,-,-,-,25,-,-,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2016,16/06/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LE MOULIN DU MONGE,28 avenue jean moulin,65100,LOURDES,562942815,camping.moulin.monge@wanadoo.fr,http://www.camping-lourdes.com,-,-,-,67,-,-,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2017,03/10/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE PONTET,Lieu-Dit le Pontet,24110,SAINT-ASTIER,553541422,mail.lepontet@gmail.com,http://www.camping-le-pontet.com,-,-,-,150,-,-,,,,,,,,,,,,,,,,,,,,,,,,
31/08/2017,31/08/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING DE LARENVOIE,route nationale 784,29780,PLOUHINEC,298708938,campinglarenvoie@yahoo.fr,http://www.campingdelarenvoie.fr/,-,-,-,65,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2016,07/11/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING CHAULET PLAGE,TERRES DU MOULIN,7460,CASTELJAU,475393027,contact@chaulet-plage.com,http://www.chaulet-plage.com,-,-,-,55,-,-,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2013,02/08/2013,CAMPING,2 �toiles,-,-,CAMPING MUNICIPAL LA NIQUI�RE,CHEMIN DU CHAMP DE L'ACACIA,79510,COULON,549359026,locvacances.mairie.coulon79@orange.fr,http://www.ville-coulon.fr/,-,-,-,40,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/05/2014,28/05/2014,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL DU PERRAY,Place Gaston Lempereur,45210,FERRI�RES-EN-G�TINAIS,238871544,cyril.martin@ferrieresengatinais.fr,-,-,-,-,70,-,-,,,,,,,,,,,,,,,,,,,,,,,,
29/04/2016,29/04/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING ESKUALDUNA,Route de la Corniche,64700,HENDAYE,559200464,contact@camping-eskualduna.fr,http://camping-eskualduna.fr,-,-,-,330,-,-,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2017,10/07/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LES FOUG�RES,le marais,63790,MUROL,473886708,contact@les-fougeres.com,www.les-fougeres.com,-,-,-,64,-,-,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2017,29/09/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LES GRANDS PINS,Les Maisons Neuves,36330,VELLES,254366193,contact@les-grands-pins.fr,www.les-grands-pins.fr,-,-,-,46,-,-,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2016,30/06/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING MUNICIPAL SAINT VITAL DE CLUNY,Rue des Griottons,71250,CLUNY,385590834,camping.st.vital@orange.fr,http://camping-cluny.blogspot.com.es/,-,-,-,171,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017,12/05/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE CATHARE,LE BELFLOU,11410,BELFLOU,468603249,CAZANAVE.MONIQUE@WANADOO.FR,http://www.camping-lecathare.com,-,-,-,55,-,-,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2017,20/07/2017,CAMPING,1 �toile,Tourisme,-,CENTRE NATURISTE DU MAS DE LA BALMA,route de taulis,66110,MONTBOLO,468390888,info@labalma.fr,http://www.labalma.fr,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2016,23/09/2016,CAMPING,2 �toiles,Tourisme,-,CAMPING MUNICIPAL DE COURVILLE SUR EURE,Avenue Thiers,28190,COURVILLE-SUR-EURE,237237638,accueil@ville-courville.fr,http://www.courville-sur-eure.fr/camping.php,-,-,-,67,-,-,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2017,29/06/2017,CAMPING,4 �toiles,Loisirs,-,CAMPING LE PR� VERT,305 rue du petit loir,17450,SAINT-LAURENT-DE-LA-PR�E,546848940,le-pre-vert@orange.fr,http://www.camping-prevert.com/,-,-,-,199,-,-,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2013,31/05/2013,CAMPING,2 �toiles,Tourisme,-,CAMPING DU LAC,L'Esp�rance,85700,POUZAUGES,251913755,campingpouzauges@orange.fr,www.campingpouzauges.com,-,-,-,54,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/09/2017,21/09/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE CLUPEAU,Le Clupeau,24390,CHERVEIX-CUBAS,553516626,contact@camping-leclupeau.com,http://www.camping-leclupeau.com,-,-,-,33,-,-,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2016,24/10/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LE HELLES,55 rue du petit bourg,29120,COMBRIT,298563146,contact@le-helles.com,http://www.le-helles.com/,-,-,-,136,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2017,11/07/2017,CAMPING,3 �toiles,Loisirs,-,CAMPING DE LA TRUITE,route d�partementale 918,64220,ASCARAT,559373122,camping.latruite@wanadoo.fr,http://www.camping-delatruite.com/,-,-,-,100,-,-,,,,,,,,,,,,,,,,,,,,,,,,
04/10/2017,04/10/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LE RIVIERA ,3319 route du rocher,7120,SAMPZON,475396757,leriviera@wanadoo.fr,http://www.campingleriviera.com,-,-,-,177,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2016,01/08/2016,CAMPING,2 �toiles,Tourisme,-,CAMPING LE VIEUX MOULIN,TERRES DU MOULIN,7460,BERRIAS-ET-CASTELJAU,475392570,info@camping-le-vieux-moulin.com,http://www.camping-le-vieux-moulin.com,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2017,19/06/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING GCU K�RITY,Rue du port de K�rity,29760,PENMARCH,147639863,kerity2903@gcuf.fr,http://www.gcu.asso.fr/terrains/k%C3%A9rity-finist%C3%A8re-29,-,-,-,66,-,-,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2012,05/11/2012,CAMPING,4 �toiles,Tourisme,-,LE COIN TRANQUILLE,6 chemin des vignes,38490,LES ABRETS,476321348,contact@coin-tranquille.com,http://www.coin-tranquille.com,-,-,-,192,-,-,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2016,09/11/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LES PR�S,181 CARRAIRE N�1 ROUTE DE TOURTOUR,83630,AUPS,494700093,contact@camping-lespres.com,www.campinglespres.com,-,-,-,121,-,-,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2017,17/05/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING VAL FLEURI,139 vallon des vaux,6800,CAGNES-SUR-MER,493312174,valfleur2@wanadoo.fr,http://www.campingvalfleuri.fr,-,-,-,87,-,-,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2017,24/07/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING PARC DU CHAROUZECH,Lac de Pareloup,12410,SALLES-CURAN,565460111,parcducharouzech@orange.fr,http://www.parcducharouzech.fr,-,-,-,99,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2013,21/05/2013,CAMPING,3 �toiles,Tourisme,-,CAMPING DE THOISSEY,Le Port,1140,THOISSEY,474040425,mairiedethoissey@wanadoo.fr,thoissey.fr,-,-,-,280,-,-,,,,,,,,,,,,,,,,,,,,,,,,
21/12/2016,21/12/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING LE CLOS DE BARBEY,route d'Aups,83630,BAUDUEN,494700856,caploisirs83@orange.fr,http://www.closdebarbey.com,-,-,-,135,-,-,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2017,07/06/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LES COQUES D'OR,14 le bec d'Andaine,50530,GEN�TS,233708257,contact@campinglescoquesdor.com,http://campinglescoquesdor.com,-,-,-,225,-,-,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2017,02/10/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING CH�TEAU DE CHIGY,Route de Bourbon-Lancy,58170,TAZILLY,386301080,reception@chateaudechigy.com.fr,www.chateaudechigy.com.fr,-,-,-,135,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/07/2013,01/07/2013,CAMPING,3 �toiles,Tourisme,-,CAMPING RISLE SEINE,19 route des �tangs,27500,TOTAINVILLE,232424665,camping.etangs@wanadoo.fr,-,-,-,-,71,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2016,11/07/2016,CAMPING,2 �toiles,Loisirs,-,CAMPING LE GALIER,route de saint ch�ly,48120,SAINT-ALBAN-SUR-LIMAGNOLE,466315880,accueil@campinglegalier.fr,http://www.campinglegalier.fr,-,-,-,77,-,-,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2016,26/10/2016,CAMPING,3 �toiles,Tourisme,-,CAMPING AZUN NATURE,1 Route des Poueyes,65400,AUCUN,562974505,azun.nature@wanadoo.fr,http://www.camping-azun-nature.com,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2015,28/09/2015,CAMPING,3 �toiles,Tourisme,-,CAMPING DE LA NIZI�RE ,la nizi�re ,1320,SAINT-NIZIER-LE-D�SERT,474303516,laniziere@cc-chalamont.com,http://www.cc-chalamont.com/Base_loisir/,-,-,-,78,-,-,,,,,,,,,,,,,,,,,,,,,,,,
06/12/2012,06/12/2012,CAMPING,3 �toiles,Tourisme,-,CAMPING LA GRANGE ROUGE,parc de la grange rouge,37250,MONTBAZON,247260643,contact@camping-montbazon.com,http://www.camping-montbazon.com,-,-,-,108,-,-,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2017,28/04/2017,CAMPING,3 �toiles,Loisirs,-,CAMPING DE LA PLAGE,109 AVENUE MICHEL D'ORNANO,14910,BLONVILLE-SUR-MER,231879246,contact@campingblonville.com,www.campingblonville.com,-,-,-,376,-,-,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2013,24/07/2013,CAMPING,3 �toiles,Tourisme,-,CAMPING LES MOUETTES,les th�neaux,38119,SAINT-TH�OFFREY,476830249,campmouettes@yahoo.fr,http://campmouettes.free.fr,-,-,-,50,-,-,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2016,02/08/2016,CAMPING,4 �toiles,Tourisme,-,DOMAINE DES NA�ADES,655 chemin des M�res,83310,GRIMAUD,494556780,info@lesnaiades.com,http://www.lesnaiades.com,-,-,-,432,-,-,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2017,08/02/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE S�DOUR,plaine de florac,9400,SURBA,561058728,campinglesedour@orange.fr,http://www.camping-lesedour.com/,-,-,-,88,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2016,11/11/2016,CAMPING,2 �toiles,Tourisme,-,CAMP�OLE ABAYA,Chemin Escoub�-Fagady,64700,HENDAYE,563709727,clugan@andretriganogroupe.com,www.campeole.com,-,-,-,160,-,-,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2015,15/09/2015,CAMPING,4 �toiles,Tourisme,-,CAMPING POMPORT BEACH,Route de la Gardonnette,24240,POMPORT,524106113,info@pomport-beach.com,www.pomport-beach.com,-,-,-,106,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2017,19/05/2017,CAMPING,3 �toiles,Loisirs,-,CAMPING DOMAINE LES BELLES,ROUTE DE MARSEILLAN,34510,FLORENSAC,467771395,domainelesbelles2@orange.fr,-,-,-,-,65,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2016,19/05/2016,CAMPING,4 �toiles,Tourisme,-,CAMPING LE PANORAMIC,1630 AVENUE DE LA R�PUBLIQUE,6550,LA ROQUETTE-SUR-SIAGNE,492190777,campingpanoramic@wanadoo.fr,http://www.campingpanoramic.fr,-,-,-,49,-,-,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2017,26/09/2017,CAMPING,2 �toiles,Tourisme,-,CAMPING DE GETEU,Quartier Geteu,64440,LOUVIE-SOUBIRON,559053715,jeansimon.beigbeder@nordnet.fr,http://www.camping-laruns-ossau.com/camping.php,-,-,-,45,-,-,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2017,11/07/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LE MOULIN,3 chemin du camping,39130,PATORNAY,384483121,contact@camping-moulin.com,http://www.camping-moulin.com,-,-,-,223,-,-,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2017,03/10/2017,CAMPING,3 �toiles,Tourisme,-,CAMPING LE PAS DE L'OURS,Les Gesquis,9310,ASTON,561649033,contact@lepasdelours.fr,www.lepasdelours.fr,-,-,-,38,-,-,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2017,19/06/2017,CAMPING,4 �toiles,Tourisme,-,CAMPING LE SAINT LAURENT,9 route de saint laurent,29940,LA FOR�T-FOUESNANT,298569765,saintlaurent@capfun.com,https://www.capfun.com/camping-france-bretagne-saint_laurent-FR.html,-,-,-,260,-,-,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2017,01/09/2017,CAMPING,2 �toiles,Loisirs,-,CAMPING PARC DE MONTAUBAN,route de montauban,60350,HAUTEFONTAINE,344428853,parcdemontauban60@orange.fr,-,-,-,-,74,-,-,,,,,,,,,,,,,,,,,,,,,,,,
